run_id,display_rank,weighting,block_name,assignment_source,cluster_id,cluster_size,coherent_by_rule,n_significant_terms_q05,min_q_value,top_term,top_go_id,quickgo_top_term,top_term_prevalence_delta,representative_genes,representative_gene_proteins,local_top_terms,local_top_go_ids,representative_gene_annotations
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,48,4,True,73,0.0012327078482399,Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,,Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,0.9863013698630136,RYBP;RNF2;YAF2;USP13,RYBP [Q8N488] RING1 and YY1-binding protein;RNF2 [Q99496] E3 ubiquitin-protein ligase RING2;YAF2;USP13,Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha;Josephin Domain DUBs;Regulation of PTEN Stability and Activity;Cellular Response to Hypoxia,,RYBP: Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha; Josephin Domain DUBs; Regulation of PTEN Stability and Activity | RNF2: Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha; Josephin Domain DUBs; Regulation of PTEN Stability and Activity | YAF2: Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha; Josephin Domain DUBs; Regulation of PTEN Stability and Activity | USP13: Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha; Josephin Domain DUBs; Regulation of PTEN Stability and Activity
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,26,3,True,99,0.0422818791946308,Ras Activation Upon Ca2+ Influx Through NMDA Receptor,,Ras Activation Upon Ca2+ Influx Through NMDA Receptor,0.9659863945578232,NRAS;FMO3;RGL2,NRAS;FMO3 [P31513] Flavin-containing monooxygenase 3;RGL2 [O15211] Ral guanine nucleotide dissociation stimulator-like 2,Ras Activation Upon Ca2+ Influx Through NMDA Receptor;CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling;Regulation of RAS by GAPs;RAS Processing,,NRAS: Ras Activation Upon Ca2+ Influx Through NMDA Receptor; CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling; Regulation of RAS by GAPs | FMO3: Ras Activation Upon Ca2+ Influx Through NMDA Receptor; CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling; Regulation of RAS by GAPs | RGL2: Ras Activation Upon Ca2+ Influx Through NMDA Receptor; CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling; Regulation of RAS by GAPs
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,47,3,True,15,0.0442953020134228,APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,,APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,0.9387755102040816,USP37;SKP1;REC8,USP37 [Q86T82] Ubiquitin carboxyl-terminal hydrolase 37;SKP1;REC8,SCF-beta-TrCP Mediated Degradation of Emi1;Cdc20 Phospho-APC C Mediated Degradation of Cyclin A;APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint;Signaling by Hedgehog,,USP37: SCF-beta-TrCP Mediated Degradation of Emi1; Cdc20 Phospho-APC C Mediated Degradation of Cyclin A; APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint | SKP1: SCF-beta-TrCP Mediated Degradation of Emi1; Cdc20 Phospho-APC C Mediated Degradation of Cyclin A; APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint | REC8: SCF-beta-TrCP Mediated Degradation of Emi1; Cdc20 Phospho-APC C Mediated Degradation of Cyclin A; APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,10,4,True,8,0.0146897685248596,Recruitment of Mitotic Centrosome Proteins and Complexes,,Recruitment of Mitotic Centrosome Proteins and Complexes,0.9383561643835616,S100P;CCDC96;NCAPH2;C6ORF141,S100P;CCDC96;NCAPH2;C6ORF141,Recruitment of Mitotic Centrosome Proteins and Complexes;Cilium Assembly;Anchoring of the Basal Body to the Plasma Membrane;Centrosome Maturation,,S100P: Recruitment of Mitotic Centrosome Proteins and Complexes; Cilium Assembly; Anchoring of the Basal Body to the Plasma Membrane | CCDC96: Recruitment of Mitotic Centrosome Proteins and Complexes; Cilium Assembly; Anchoring of the Basal Body to the Plasma Membrane | NCAPH2: Recruitment of Mitotic Centrosome Proteins and Complexes; Cilium Assembly; Anchoring of the Basal Body to the Plasma Membrane | C6ORF141: Recruitment of Mitotic Centrosome Proteins and Complexes; Cilium Assembly; Anchoring of the Basal Body to the Plasma Membrane
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,64,4,True,270,0.0021093000958772,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,0.9315068493150684,KIT;OVCA2;FLT3;SH2B3,KIT [P10721] Mast/stem cell growth factor receptor Kit;OVCA2 [Q8WZ82] Esterase OVCA2;FLT3 [P36888] Receptor-type tyrosine-protein kinase FLT3;SH2B3,Downregulation of ERBB4 Signaling;ERBB2 Activates PTK6 Signaling;DCC Mediated Attractive Signaling;GRB7 Events in ERBB2 Signaling,,KIT: Downregulation of ERBB4 Signaling; ERBB2 Activates PTK6 Signaling; DCC Mediated Attractive Signaling | OVCA2: Downregulation of ERBB4 Signaling; ERBB2 Activates PTK6 Signaling; DCC Mediated Attractive Signaling | FLT3: Downregulation of ERBB4 Signaling; ERBB2 Activates PTK6 Signaling; DCC Mediated Attractive Signaling | SH2B3: Downregulation of ERBB4 Signaling; ERBB2 Activates PTK6 Signaling; DCC Mediated Attractive Signaling
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_11_21,2,tfidf,adaptive_modes_11_21,accepted_tbs,2,8,True,24,2.6128395702917072e-08,CTNNB1 S45 Mutants Aren'T Phosphorylated,,CTNNB1 S45 Mutants Aren'T Phosphorylated,0.971830985915493,CDK1;SMC1A;NFIA;DCAF7;SGO1;PIP;NFIC;CDCA5,CDK1 [P06493] Cyclin-dependent kinase 1;SMC1A [Q14683] Structural maintenance of chromosomes protein 1A;NFIA [Q12857] Nuclear factor 1 A-type;DCAF7;SGO1;PIP;NFIC;CDCA5,CTNNB1 S45 Mutants Aren'T Phosphorylated;Signaling by GSK3beta Mutants;CTNNB1 S33 Mutants Aren'T Phosphorylated;CTNNB1 S37 Mutants Aren'T Phosphorylated,,CDK1: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | SMC1A: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | NFIA: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | DCAF7: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | SGO1: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | PIP: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | NFIC: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated | CDCA5: CTNNB1 S45 Mutants Aren'T Phosphorylated; Signaling by GSK3beta Mutants; CTNNB1 S33 Mutants Aren'T Phosphorylated
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_11_21,2,tfidf,adaptive_modes_11_21,accepted_tbs,0,9,True,26,1.375604832922592e-06,Defective Pyroptosis,,Defective Pyroptosis,0.8605200945626477,RNF2;DNMT3A;CBX3;HIST1H3A;EZH2;SUV39H1;ZNF513;ASXL1;L3MBTL1,RNF2 [Q99496] E3 ubiquitin-protein ligase RING2;DNMT3A;CBX3;HIST1H3A [P68431] Histone H3.1;EZH2;SUV39H1;ZNF513;ASXL1;L3MBTL1,Defective Pyroptosis;PRC2 Methylates Histones and DNA;PKMTs Methylate Histone Lysines;Regulation of TP53 Activity Through Methylation,,RNF2: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | DNMT3A: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | CBX3: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | HIST1H3A: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | EZH2: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | SUV39H1: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | ZNF513: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | ASXL1: Defective Pyroptosis; PRC2 Methylates Histones and DNA; PKMTs Methylate Histone Lysines | L3MBTL1: PKMTs Methylate Histone Lysines; Regulation of TP53 Activity Through Methylation
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_11_21,2,tfidf,adaptive_modes_11_21,accepted_tbs,1,26,True,340,9.326069646597622e-08,Interleukin-6 Family Signaling,,Interleukin-6 Family Signaling,0.4615384615384615,CBL;TEC;SOCS1;KIT;GRB10;PTPN11;OVCA2;FLT3;MATK;SLA,CBL [P22681] E3 ubiquitin-protein ligase CBL;TEC [Q92570] Nuclear receptor subfamily 4 group A member 3;SOCS1 [O15524] Suppressor of cytokine signaling 1;KIT [P10721] Mast/stem cell growth factor receptor Kit;GRB10 [Q13322] Growth factor receptor-bound protein 10;PTPN11 [Q06124] Tyrosine-protein phosphatase non-receptor type 11;OVCA2 [Q8WZ82] Esterase OVCA2;FLT3 [P36888] Receptor-type tyrosine-protein kinase FLT3;MATK;SLA,Innate Immune System;Axon Guidance;Nervous System Development;PI3K/AKT/mTOR  Signaling,,CBL: Innate Immune System; Axon Guidance; Nervous System Development | TEC: Innate Immune System; Axon Guidance; Nervous System Development | SOCS1: Innate Immune System; Axon Guidance; Nervous System Development | KIT: Innate Immune System; Axon Guidance; Nervous System Development | GRB10: Innate Immune System; Axon Guidance; Nervous System Development | PTPN11: Innate Immune System; Axon Guidance; Nervous System Development | OVCA2: Innate Immune System; Axon Guidance; Nervous System Development | FLT3: Innate Immune System; Axon Guidance; Nervous System Development | MATK: Innate Immune System; Axon Guidance; Nervous System Development | SLA: Innate Immune System; Axon Guidance; Nervous System Development
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_11_21,2,tfidf,adaptive_modes_11_21,accepted_tbs,3,22,True,125,4.992363607123564e-06,Activation of RAS in B Cells,,Activation of RAS in B Cells,0.4090909090909091,BRAF;GPR31;KRAS;PIK3CG;NRAS;RADIL;FMO3;RGL2;PAWR;PPP4R3A,"BRAF [P15056] Serine/threonine-protein kinase B-raf;GPR31 [O00270] 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor;KRAS [P01116] GTPase KRas;PIK3CG;NRAS;RADIL;FMO3 [P31513] Flavin-containing monooxygenase 3;RGL2 [O15211] Ral guanine nucleotide dissociation stimulator-like 2;PAWR;PPP4R3A",RAS Signaling Downstream of NF1 Loss-Of-Function Variants;Activation of RAS in B Cells;Signaling by RAS Mutants;Signaling Downstream of RAS Mutants,,BRAF: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | GPR31: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | KRAS: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | PIK3CG: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | NRAS: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | RADIL: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | FMO3: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | RGL2: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | PAWR: RAS Signaling Downstream of NF1 Loss-Of-Function Variants; Activation of RAS in B Cells; Signaling by RAS Mutants | PPP4R3A: Signaling by RAS Mutants; Signaling Downstream of RAS Mutants
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_11_21,2,tfidf,adaptive_modes_11_21,accepted_tbs,4,85,False,1,0.0443772390903136,"Cell Cycle, Mitotic",,"Cell Cycle, Mitotic",0.3429864253393664,PML;ZNF207;RYBP;USP37;SKP1;STAG3;SMC3;HIST1H4A;USP13;CITED1,PML [P29590] Protein PML;ZNF207 [O43670] BUB3-interacting and GLEBS motif-containing protein ZNF207;RYBP [Q8N488] RING1 and YY1-binding protein;USP37 [Q86T82] Ubiquitin carboxyl-terminal hydrolase 37;SKP1;STAG3 [Q9UJ98] Cohesin subunit SA-3;SMC3 [Q9UQE7] Structural maintenance of chromosomes protein 3;HIST1H4A;USP13;CITED1,"Cell Cycle, Mitotic;Cell Cycle;M Phase;S Phase",,"PML: Cell Cycle, Mitotic; Cell Cycle; M Phase | ZNF207: Cell Cycle, Mitotic; Cell Cycle; M Phase | RYBP: Cell Cycle, Mitotic; Cell Cycle; M Phase | USP37: Cell Cycle, Mitotic; Cell Cycle; M Phase | SKP1: Cell Cycle, Mitotic; Cell Cycle; M Phase | STAG3: Cell Cycle, Mitotic; Cell Cycle; M Phase | SMC3: Cell Cycle, Mitotic; Cell Cycle; M Phase | HIST1H4A: Cell Cycle, Mitotic; Cell Cycle; M Phase | USP13: Cell Cycle, Mitotic; Cell Cycle; M Phase | CITED1: Cell Cycle, Mitotic; Cell Cycle; M Phase"
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,30,2,False,32,0.0248322147651006,Ionotropic Activity of Kainate Receptors,,Ionotropic Activity of Kainate Receptors,1.0,GPR31;KRAS,"GPR31 [O00270] 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor;KRAS [P01116] GTPase KRas",Ionotropic Activity of Kainate Receptors;trans-Golgi Network Vesicle Budding;Activation of Ca-permeable Kainate Receptor;CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde,,GPR31: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor | KRAS: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,120,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,O2 CO2 Exchange in Erythrocytes,1.0,PDS5B,PDS5B [Q9NTI5] Sister chromatid cohesion protein PDS5 homolog B,O2 CO2 Exchange in Erythrocytes;Erythrocytes Take up Carbon Dioxide and Release Oxygen;Erythrocytes Take up Oxygen and Release Carbon Dioxide;heme Metabolism,,PDS5B: O2 CO2 Exchange in Erythrocytes; Erythrocytes Take up Carbon Dioxide and Release Oxygen; Erythrocytes Take up Oxygen and Release Carbon Dioxide
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,17,1,False,0,0.6727272727272726,VLDLR Internalisation and Degradation,,VLDLR Internalisation and Degradation,0.9932885906040269,RYBP,RYBP [Q8N488] RING1 and YY1-binding protein,Regulation of Apoptosis;Diseases of Hemostasis;Defective Factor IX Causes Hemophilia B;Ubiquitin-dependent Degradation of Cyclin D,,RYBP: Regulation of Apoptosis; Diseases of Hemostasis; Defective Factor IX Causes Hemophilia B
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,81,2,False,0,0.446979865771812,RAB Geranylgeranylation,,RAB Geranylgeranylation,0.9932432432432432,ZRSR2;ZRSR2P1,ZRSR2 [Q15696] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2;ZRSR2P1 [Q15695] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1,RAB Geranylgeranylation;SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs;Processing of Capped Intronless Pre-mRNA;SLBP Independent Processing of Histone Pre-mRNAs,,ZRSR2: RAB Geranylgeranylation; SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs; Processing of Capped Intronless Pre-mRNA | ZRSR2P1: RAB Geranylgeranylation; SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs; Processing of Capped Intronless Pre-mRNA
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,105,2,False,0,0.148993288590604,Formation of Annular Gap Junctions,,Formation of Annular Gap Junctions,0.9932432432432432,STAG3;SMC3,STAG3 [Q9UJ98] Cohesin subunit SA-3;SMC3 [Q9UQE7] Structural maintenance of chromosomes protein 3,Formation of Annular Gap Junctions;Gap Junction Degradation;Diseases of Mismatch Repair (MMR);Glycine Degradation,,STAG3: Formation of Annular Gap Junctions; Gap Junction Degradation; Diseases of Mismatch Repair (MMR) | SMC3: Formation of Annular Gap Junctions; Gap Junction Degradation; Diseases of Mismatch Repair (MMR)
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,26,1,False,0,0.8358433734939759,ERKs Are Inactivated,,ERKs Are Inactivated,0.9463087248322148,CDK1,CDK1 [P06493] Cyclin-dependent kinase 1,Regulation of Gene Expression in Beta Cells;TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway;RHOBTB3 ATPase Cycle;Depolymerization of the Nuclear Lamina,,CDK1: Regulation of Gene Expression in Beta Cells; TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway; RHOBTB3 ATPase Cycle
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,58,1,False,0,0.9154639175257732,ERKs Are Inactivated,,ERKs Are Inactivated,0.9463087248322148,PML,PML [P29590] Protein PML,Somitogenesis;RHO GTPases Activate NADPH Oxidases;CASP8 Activity Is Inhibited;FasL CD95L Signaling,,PML: Somitogenesis; RHO GTPases Activate NADPH Oxidases; CASP8 Activity Is Inhibited
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,9,tfidf,adaptive_modes_22_62,accepted_tbs,0,1,False,0,0.8598591549295773,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,TEC,TEC [Q92570] Nuclear receptor subfamily 4 group A member 3,Cross-presentation of Particulate Exogenous Antigens (Phagosomes);Phospholipase C-mediated Cascade; FGFR3;RHO GTPases Activate NADPH Oxidases;NTRK2 Activates RAC1,,TEC: Cross-presentation of Particulate Exogenous Antigens (Phagosomes); Phospholipase C-mediated Cascade; FGFR3; RHO GTPases Activate NADPH Oxidases
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,57,2,False,32,0.0248322147651006,Ionotropic Activity of Kainate Receptors,,Ionotropic Activity of Kainate Receptors,1.0,GPR31;KRAS,"GPR31 [O00270] 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor;KRAS [P01116] GTPase KRas",Ionotropic Activity of Kainate Receptors;trans-Golgi Network Vesicle Budding;Activation of Ca-permeable Kainate Receptor;CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde,,GPR31: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor | KRAS: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,14,2,False,0,0.5587248322147651,SARS-CoV-1 Genome Replication and Transcription,,SARS-CoV-1 Genome Replication and Transcription,0.972972972972973,CDK1;NACC1,CDK1 [P06493] Cyclin-dependent kinase 1;NACC1,SARS-CoV-1 Genome Replication and Transcription;Replication of the SARS-CoV-2 Genome;SARS-CoV-2 Genome Replication and Transcription;Replication of the SARS-CoV-1 Genome,,CDK1: SARS-CoV-1 Genome Replication and Transcription; Replication of the SARS-CoV-2 Genome; SARS-CoV-2 Genome Replication and Transcription | NACC1: SARS-CoV-1 Genome Replication and Transcription; Replication of the SARS-CoV-2 Genome; SARS-CoV-2 Genome Replication and Transcription
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,32,2,False,0,0.7662511984659636,Truncations of AMER1 Destabilize the Destruction Complex,,Truncations of AMER1 Destabilize the Destruction Complex,0.9527027027027029,PIP;STAG2,PIP;STAG2 [Q8N3U4] Cohesin subunit SA-2,"Regulation of Glycolysis by Fructose 2,6-Bisphosphate Metabolism;Truncations of AMER1 Destabilize the Destruction Complex;Signaling by APC Mutants;Signaling by AMER1 Mutants",,"PIP: Regulation of Glycolysis by Fructose 2,6-Bisphosphate Metabolism; Truncations of AMER1 Destabilize the Destruction Complex; Signaling by APC Mutants | STAG2: Regulation of Glycolysis by Fructose 2,6-Bisphosphate Metabolism; Truncations of AMER1 Destabilize the Destruction Complex; Signaling by APC Mutants"
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,4,3,False,0,0.0604026845637583,APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,,APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,0.9387755102040816,ZNF207;RNF2;CDC16,ZNF207 [O43670] BUB3-interacting and GLEBS motif-containing protein ZNF207;RNF2 [Q99496] E3 ubiquitin-protein ligase RING2;CDC16,APC C Cdc20 Mediated Degradation of Securin;Autodegradation of Cdh1 by Cdh1 APC C;Cdc20 Phospho-APC C Mediated Degradation of Cyclin A;APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint,,ZNF207: APC C Cdc20 Mediated Degradation of Securin; Autodegradation of Cdh1 by Cdh1 APC C; Cdc20 Phospho-APC C Mediated Degradation of Cyclin A | RNF2: APC C Cdc20 Mediated Degradation of Securin; Autodegradation of Cdh1 by Cdh1 APC C; Cdc20 Phospho-APC C Mediated Degradation of Cyclin A | CDC16: APC C Cdc20 Mediated Degradation of Securin; Autodegradation of Cdh1 by Cdh1 APC C; Cdc20 Phospho-APC C Mediated Degradation of Cyclin A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,44,3,False,0,0.0574198359433258,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.9183673469387756,TEC;SOCS1;RGL2,TEC [Q92570] Nuclear receptor subfamily 4 group A member 3;SOCS1 [O15524] Suppressor of cytokine signaling 1;RGL2 [O15211] Ral guanine nucleotide dissociation stimulator-like 2,EGFR Downregulation;SHC-mediated Cascade FGFR3;PI-3K Cascade FGFR3;InlB-mediated Entry of Listeria Monocytogenes Into Host Cell,,TEC: EGFR Downregulation; SHC-mediated Cascade FGFR3; PI-3K Cascade FGFR3 | SOCS1: EGFR Downregulation; SHC-mediated Cascade FGFR3; PI-3K Cascade FGFR3 | RGL2: EGFR Downregulation; SHC-mediated Cascade FGFR3; PI-3K Cascade FGFR3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,2,2,False,0,0.2744613210879548,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.9121621621621622,BRAF;OVCA2,BRAF [P15056] Serine/threonine-protein kinase B-raf;OVCA2 [Q8WZ82] Esterase OVCA2,Hedgehog 'On' State;Androgen Response;eNOS Activation;RAF-independent MAPK1 3 Activation,,BRAF: Hedgehog 'On' State; Androgen Response; eNOS Activation | OVCA2: Hedgehog 'On' State; Androgen Response; eNOS Activation
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,42,1,False,0,0.8847826086956521,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,KIT,KIT [P10721] Mast/stem cell growth factor receptor Kit,Phospholipase C-mediated Cascade; FGFR2;Phospholipase C-mediated Cascade FGFR1;Sema4D Induced Cell Migration and Growth-Cone Collapse;Elastic Fibre Formation,,KIT: Phospholipase C-mediated Cascade; FGFR2; Phospholipase C-mediated Cascade FGFR1; Sema4D Induced Cell Migration and Growth-Cone Collapse
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,tfidf,adaptive_modes_63_80,accepted_tbs,41,2,False,0,0.4588993288590603,IGF1R Signaling Cascade,,IGF1R Signaling Cascade,0.8716216216216216,FLT3;FMO3,FLT3 [P36888] Receptor-type tyrosine-protein kinase FLT3;FMO3 [P31513] Flavin-containing monooxygenase 3,Inflammatory Response;PI3K Events in ERBB4 Signaling;FRS-mediated FGFR4 Signaling;FRS-mediated FGFR1 Signaling,,FLT3: Inflammatory Response; PI3K Events in ERBB4 Signaling; FRS-mediated FGFR4 Signaling | FMO3: Inflammatory Response; PI3K Events in ERBB4 Signaling; FRS-mediated FGFR4 Signaling
