node_id,distribution,leaf_count,is_leaf,Child_Parent_Divergence_Test_Statistic,Child_Parent_Divergence_P_Value,Child_Parent_Divergence_P_Value_BH,Child_Parent_Divergence_Significant,Child_Parent_Divergence_df,Child_Parent_Divergence_Invalid,Child_Parent_Divergence_Tested,Child_Parent_Divergence_Ancestor_Blocked,Sibling_Divergence_Skipped,Sibling_Test_Statistic,Sibling_Degrees_of_Freedom,Sibling_Divergence_P_Value,Sibling_Divergence_P_Value_Corrected,Sibling_Divergence_Invalid,Sibling_BH_Different,Sibling_BH_Same,Sibling_Test_Method,Sibling_Projection_Dimension,Root_Stability_Subsample_Mean_ARI,Root_Stability_Subsample_Median_ARI,Root_Stability_Subsample_Q10_ARI,Root_Stability_Guard_Threshold,Root_Stability_Guard_Blocked,Root_Selective_Permutation_Observed_P_Value,Root_Selective_Permutation_P_Value,Root_Selective_Permutation_Null_Min_P_Value,Root_Selective_Permutation_Null_Q05_P_Value,Root_Selective_Permutation_Guard_Alpha,Root_Selective_Permutation_Guard_Replicates,Root_Selective_Permutation_Guard_Seed,Selective_Permutation_Observed_P_Value,Selective_Permutation_P_Value,Selective_Permutation_Null_Min_P_Value,Selective_Permutation_Null_Q05_P_Value,Selective_Permutation_Guard_Alpha,Selective_Permutation_Guard_Replicates,Selective_Permutation_Guard_Seed,Selective_Permutation_Guard_Scope,Selective_Permutation_Base_P_Value,Selective_Permutation_Guard_Refined,Root_Selective_Permutation_Guard_Would_Block,Root_Selective_Permutation_Guard_Blocked,Selective_Permutation_Guard_Would_Block,Selective_Permutation_Guard_Blocked,is_root
N562,"[0.  1.  1.  0.5 1.  0.  0.  0.  0.5 0.5 1.  0.  1.  0.5 1.  0.  0.5 1.
 1.  0.5 0.5 1.  1.  1.  0.5 1.  0.5 0.5 1.  1.  0.  1.  1.  0.  1.  0.5
 0.5 1.  1.  1.  1.  0.  0.  0.5 0.  0.  0.5 0.5 1.  0.5 0.  1.  0.  0.
 0.5 0.5 1.  0.  0.5 0.5 1.  0.  0.5 0.5 0.5 0.5 0.  0.  1.  0.5 1.  0.
 1.  0.5 0.5 0.  0.5 0.5 1.  0. ]",2,False,77.43541286515503,1.5314885153713773e-17,1.5314885153713773e-17,True,2.0,False,True,False,False,57.99999999988401,80.0,0.4339288470364035,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N563,"[0.5 0.5 1.  0.5 1.  1.  1.  0.5 1.  1.  0.5 1.  0.  0.5 0.  1.  0.5 0.5
 0.  0.  1.  0.  0.5 1.  0.5 1.  0.  0.  0.  1.  0.  0.5 0.5 1.  0.  0.
 0.5 0.5 1.  0.5 0.  0.  0.5 0.  0.  1.  1.  1.  0.  1.  0.5 0.  0.5 0.
 1.  0.5 0.5 0.5 0.5 0.5 0.  0.5 0.  1.  0.  0.5 0.  0.5 1.  1.  1.  1.
 0.5 0.5 1.  1.  1.  0.5 1.  0. ]",2,False,68.23288242101134,1.525519769434114e-15,1.525519769434114e-15,True,2.0,False,True,False,False,57.999999999884004,80.0,0.4339288470364035,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N564,"[0.5 0.5 0.  1.  0.5 1.  1.  0.5 1.  0.  1.  0.5 0.  0.5 0.  1.  1.  0.5
 1.  0.5 0.  1.  0.5 0.  1.  1.  0.5 0.5 0.  0.  0.  0.  0.5 0.5 1.  0.5
 0.5 0.5 1.  0.5 1.  1.  0.  1.  0.5 0.  0.5 1.  1.  0.5 0.  1.  0.  1.
 0.5 0.  0.  1.  1.  0.5 0.  0.5 0.5 1.  1.  0.  0.  1.  0.5 1.  0.5 1.
 0.5 1.  0.  0.5 1.  0.5 1.  1. ]",2,False,72.9329363681354,1.4548361808986745e-16,1.4548361808986745e-16,True,2.0,False,True,False,False,57.99999999988401,80.0,0.4339288470364035,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N565,"[0.  0.  0.5 0.  0.5 0.5 0.5 0.5 0.  0.5 0.  1.  0.5 0.  0.5 0.5 1.  0.
 1.  0.5 0.5 0.5 0.  0.5 0.  0.  1.  0.5 1.  0.  1.  0.  0.5 1.  0.  0.
 1.  1.  0.5 0.  0.  0.  1.  0.  0.5 0.  0.  0.5 1.  0.5 1.  0.  1.  0.5
 0.  0.  1.  0.5 0.  1.  1.  0.5 0.5 0.5 0.  0.5 0.  0.  0.5 0.  0.5 1.
 0.  1.  1.  0.5 0.  0.5 0.  1. ]",2,False,80.83145786706243,2.803315266033977e-18,2.8033152683714737e-18,True,2.0,False,True,False,False,57.99999999988401,80.0,0.4339288470364035,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N566,"[1.  0.5 0.  1.  0.5 0.5 0.  1.  1.  0.5 1.  0.  1.  0.  0.  0.  0.  0.5
 1.  0.5 0.5 0.  1.  1.  0.  0.5 0.5 1.  0.5 0.  0.  1.  0.  1.  0.  1.
 1.  1.  0.  0.  0.5 0.5 0.  1.  0.  1.  0.5 0.  1.  0.5 1.  0.  0.5 0.5
 0.  0.  0.5 1.  1.  0.5 0.5 0.  0.5 1.  1.  0.  0.5 1.  0.5 0.5 0.5 1.
 0.5 0.5 0.  0.5 1.  0.5 0.  0.5]",2,False,86.2746344450914,1.84374631846854e-19,1.8437463200950342e-19,True,2.0,False,True,False,False,57.99999999988401,80.0,0.4339288470364035,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N567,"[0.66666667 0.33333333 1.         1.         0.66666667 1.
 0.66666667 0.33333333 0.33333333 0.33333333 0.         0.33333333
 0.33333333 0.         0.66666667 0.33333333 0.         0.66666667
 0.66666667 0.66666667 0.66666667 0.         0.66666667 0.33333333
 0.66666667 0.33333333 0.66666667 1.         0.66666667 0.66666667
 0.         0.66666667 0.66666667 0.33333333 0.33333333 1.
 1.         1.         0.         0.         0.33333333 0.
 0.         0.33333333 0.         0.         0.66666667 0.
 0.66666667 1.         0.         1.         0.         0.
 0.         0.         0.         0.33333333 0.         0.33333333
 0.         1.         0.66666667 0.33333333 0.33333333 1.
 0.66666667 0.         0.         0.33333333 1.         0.66666667
 0.66666667 0.         1.         0.33333333 1.         0.33333333
 1.         0.33333333]",3,False,78.24039297460743,1.0240343731621055e-17,1.0240343731621055e-17,True,2.0,False,True,False,False,67.4999999997975,80.0,0.4163225833200668,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N568,"[0.  1.  1.  0.5 1.  0.5 1.  0.  0.  0.5 0.5 0.5 0.  0.  0.5 0.5 0.5 0.5
 0.5 0.5 0.  0.5 1.  1.  0.5 1.  0.  0.  0.  1.  0.  1.  0.5 0.5 0.5 0.
 0.  1.  0.  1.  0.  0.5 1.  0.5 1.  0.5 0.  0.  0.  1.  0.5 1.  1.  0.5
 1.  0.5 1.  0.5 1.  0.  0.  0.  1.  1.  1.  1.  1.  0.5 0.5 0.5 0.  1.
 0.5 0.  0.  0.5 0.5 0.  0.  0. ]",2,False,111.12008162339518,7.423023939348247e-25,7.423023969726512e-25,True,2.0,False,True,False,False,57.99999999988401,80.0,0.4339288470364035,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N569,"[0.   1.   0.25 0.25 0.75 0.25 1.   0.   0.25 0.   0.5  1.   1.   0.75
 0.25 0.5  0.   0.75 0.   0.5  0.25 0.   0.5  0.   1.   0.   0.75 0.75
 0.25 0.25 1.   0.   0.75 0.5  1.   0.5  0.   1.   0.25 0.   0.5  0.25
 1.   0.   0.25 0.75 0.5  0.5  0.75 1.   0.25 0.5  0.   0.   0.75 0.75
 0.25 0.5  0.75 0.25 0.5  1.   1.   0.5  0.5  0.25 0.75 0.25 0.   0.75
 0.   0.75 0.75 0.5  0.25 1.   0.25 0.75 0.75 0.75]",4,False,82.89535590199115,9.988543796218897e-19,9.988543796218897e-19,True,2.0,False,True,False,False,75.99999999963201,80.0,0.46179177486731465,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N570,"[1.         0.33333333 0.         1.         1.         0.33333333
 0.66666667 0.         1.         0.66666667 0.         1.
 0.66666667 1.         0.66666667 0.66666667 0.33333333 0.
 0.66666667 1.         0.66666667 0.66666667 0.         0.33333333
 0.33333333 0.33333333 0.66666667 1.         0.66666667 0.66666667
 1.         0.33333333 1.         1.         0.         0.66666667
 0.66666667 1.         1.         0.33333333 0.33333333 0.66666667
 0.         0.         0.         0.66666667 0.33333333 0.66666667
 0.         0.         0.66666667 1.         0.66666667 0.66666667
 1.         0.         0.66666667 0.66666667 0.33333333 0.33333333
 0.66666667 0.         0.         0.         0.66666667 1.
 0.33333333 0.66666667 0.33333333 0.33333333 0.33333333 0.
 1.         0.66666667 0.         0.66666667 0.66666667 0.
 1.         0.        ]",3,False,118.79240569290982,1.6016103172384572e-26,1.6016103192527168e-26,True,2.0,False,True,False,False,68.24999999979524,80.0,0.4163225833200668,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N571,"[0.         0.         0.33333333 0.         0.66666667 0.33333333
 0.         0.66666667 1.         1.         0.66666667 0.33333333
 0.33333333 0.         0.33333333 0.33333333 1.         0.
 0.66666667 1.         0.         0.66666667 0.33333333 0.
 0.66666667 0.         0.33333333 1.         0.         1.
 1.         1.         0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.66666667 0.33333333 1.         0.         0.66666667
 0.33333333 1.         0.66666667 0.33333333 0.         0.33333333
 1.         1.         1.         0.         0.66666667 0.66666667
 0.66666667 0.33333333 0.33333333 1.         0.33333333 0.
 0.33333333 0.66666667 0.33333333 0.33333333 0.33333333 1.
 0.         0.33333333 0.         0.33333333 0.         0.66666667
 0.33333333 0.         0.33333333 0.         1.         0.
 0.66666667 1.        ]",3,False,101.57249765076384,8.786428485459528e-23,8.786428485459528e-23,True,2.0,False,True,False,False,68.24999999979522,80.0,0.4163225833200668,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N572,"[0.         0.66666667 0.33333333 0.33333333 0.         0.
 0.33333333 0.         0.         0.         0.         0.33333333
 0.66666667 0.66666667 0.33333333 1.         0.33333333 0.66666667
 0.         0.66666667 1.         0.66666667 0.66666667 0.33333333
 0.         1.         0.33333333 0.33333333 0.66666667 0.
 1.         0.33333333 1.         0.66666667 0.66666667 0.66666667
 0.66666667 1.         1.         0.         0.33333333 0.
 1.         0.66666667 0.         1.         0.33333333 0.66666667
 0.         1.         0.         0.         0.33333333 0.33333333
 0.66666667 0.         0.33333333 0.66666667 0.33333333 1.
 0.         0.         0.         0.33333333 1.         0.66666667
 0.66666667 0.66666667 0.         1.         0.33333333 0.33333333
 0.33333333 1.         0.66666667 0.         0.66666667 0.66666667
 0.66666667 1.        ]",3,False,86.93304201634766,1.3265687995358054e-19,1.3265687995358054e-19,True,2.0,False,True,False,False,68.24999999979524,80.0,0.4163225833200668,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N573,"[0.  0.5 0.  1.  1.  0.5 0.5 0.5 1.  0.  0.5 0.5 0.  0.5 0.  0.5 1.  0.5
 1.  1.  1.  1.  0.5 0.5 0.5 0.  1.  1.  0.  0.5 0.5 0.5 0.5 0.  0.  0.5
 0.5 0.5 0.5 0.5 0.  0.  0.  0.5 1.  1.  1.  0.  0.5 0.  0.  1.  0.  1.
 0.  1.  0.5 0.  0.  1.  0.5 0.  0.  0.5 0.  0.  1.  0.  1.  0.  0.  0.5
 0.5 0.5 1.  0.  1.  0.  0.5 0. ]",2,False,90.20822601259965,2.579482644869033e-20,2.579482644869033e-20,True,2.0,False,True,False,False,59.99999999988,80.0,0.41946455213518996,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N574,"[0.  0.5 0.  0.5 0.5 0.5 1.  0.5 0.5 1.  0.  0.5 0.5 0.5 0.5 0.  0.5 0.
 1.  0.5 0.5 0.5 1.  0.5 0.  0.  0.5 0.  0.5 0.5 0.  0.  0.  1.  1.  0.
 0.  1.  0.  1.  1.  0.  0.  0.5 0.  0.5 0.  1.  0.5 0.5 0.5 0.  1.  0.
 0.5 1.  1.  0.5 0.  1.  1.  1.  0.5 0.  0.5 1.  0.5 0.5 0.  1.  0.  0.
 0.  0.  1.  0.5 0.  1.  0.  0. ]",2,False,91.01491289871188,1.7233075019196256e-20,1.7233075019196256e-20,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N575,"[0.5 0.  1.  1.  1.  0.  0.  1.  1.  0.5 0.5 0.  0.  1.  0.5 0.5 1.  0.
 0.5 1.  1.  0.5 1.  0.5 0.5 0.5 0.  1.  0.  0.5 1.  0.5 0.5 0.  0.  0.5
 0.5 0.  0.5 1.  1.  0.5 0.5 1.  0.  0.5 0.5 0.5 0.5 0.5 0.5 0.  1.  1.
 0.5 0.5 0.5 1.  0.  1.  0.  1.  1.  0.  0.  0.5 1.  1.  1.  0.  0.  1.
 1.  1.  1.  0.5 0.  0.5 1.  1. ]",2,False,86.20029050871489,1.9135717320412348e-19,1.9135717320412348e-19,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N576,"[1.  0.  1.  0.  1.  1.  1.  0.5 1.  0.5 0.5 0.5 1.  1.  0.5 1.  0.5 0.
 0.  1.  1.  0.5 1.  0.  0.5 0.5 0.  1.  1.  0.  0.5 0.5 1.  0.5 1.  0.
 0.5 0.5 0.  0.  1.  0.  0.5 0.5 1.  0.5 1.  0.5 1.  1.  1.  0.5 0.  0.5
 0.5 0.5 0.5 1.  0.5 1.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.5 0.
 0.5 0.5 0.  0.5 0.  1.  0.5 0.5]",2,False,83.15138685773871,8.78831798630826e-19,8.78831798630826e-19,True,2.0,False,True,False,False,59.99999999988,80.0,0.41946455213518996,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N577,"[0.33333333 0.66666667 0.33333333 0.33333333 1.         1.
 0.         0.         0.66666667 1.         0.33333333 0.33333333
 0.33333333 0.66666667 0.33333333 0.33333333 0.66666667 0.33333333
 1.         0.66666667 0.66666667 0.33333333 0.         1.
 1.         1.         0.         0.66666667 0.33333333 0.33333333
 1.         0.66666667 1.         0.         1.         1.
 0.         0.66666667 0.66666667 1.         0.33333333 1.
 0.33333333 0.         0.33333333 0.         0.66666667 0.66666667
 0.33333333 0.         0.66666667 0.33333333 1.         0.33333333
 0.33333333 0.         1.         0.         1.         0.
 1.         0.66666667 0.66666667 0.33333333 0.33333333 0.
 0.         0.         0.         0.33333333 0.66666667 1.
 0.         0.66666667 0.66666667 0.33333333 1.         1.
 0.33333333 0.33333333]",3,False,121.87961880726144,3.42118884856212e-27,3.421188857838362e-27,True,2.0,False,True,False,False,70.49999999978849,80.0,0.391833019595357,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N578,"[0.5 1.  0.5 0.5 0.  1.  1.  0.  0.5 0.  1.  0.5 0.  0.  0.  1.  0.5 1.
 0.  1.  0.5 1.  0.  0.  1.  0.5 0.  1.  0.  0.5 0.5 0.5 0.5 0.5 0.5 1.
 0.  0.5 1.  0.  0.  0.  0.5 1.  1.  0.5 0.5 0.  0.  0.5 1.  1.  0.  0.5
 1.  0.  0.  0.5 1.  0.5 1.  0.5 1.  1.  0.  1.  0.  0.5 0.  1.  0.5 0.5
 0.5 0.  1.  0.5 0.5 0.  0.  0.5]",2,False,100.096257987103,1.8381195260560535e-22,1.8381195280070192e-22,True,2.0,False,True,False,False,59.99999999988,80.0,0.41946455213518996,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N579,"[0.         0.         0.33333333 0.66666667 0.66666667 0.33333333
 0.33333333 0.         0.66666667 0.33333333 1.         0.33333333
 0.66666667 1.         0.         1.         0.33333333 0.33333333
 0.33333333 0.66666667 0.33333333 0.33333333 0.66666667 0.33333333
 0.         0.66666667 0.         0.         1.         0.33333333
 0.66666667 0.66666667 0.33333333 1.         0.33333333 1.
 0.33333333 0.66666667 1.         0.33333333 0.         0.66666667
 0.66666667 0.66666667 0.         0.         0.66666667 1.
 0.         0.33333333 0.         1.         0.33333333 0.66666667
 0.66666667 0.33333333 0.         0.66666667 0.         0.66666667
 1.         1.         0.66666667 0.33333333 0.66666667 0.
 0.66666667 0.         0.         0.         0.         0.33333333
 0.66666667 1.         0.         0.66666667 0.         1.
 1.         1.        ]",3,False,104.7985822476669,1.7509631623695284e-23,1.7509631623695284e-23,True,2.0,False,True,False,False,68.99999999979298,80.0,0.4163225833200668,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N580,"[0.5 1.  0.5 0.  0.5 1.  0.5 0.5 0.5 0.  0.  0.  1.  0.  0.  1.  0.5 1.
 1.  0.  1.  0.5 0.5 1.  1.  1.  0.  1.  1.  0.5 0.  1.  0.5 0.  1.  0.
 1.  0.  0.5 1.  0.5 0.5 0.  0.5 0.5 1.  1.  0.5 0.  1.  0.  0.5 1.  0.
 0.5 0.  0.  0.5 0.5 0.5 1.  0.  0.  0.5 0.  0.5 1.  1.  1.  0.5 1.  1.
 0.5 0.5 1.  0.5 0.  0.5 0.  0.5]",2,False,73.17376435795033,1.2897898639342594e-16,1.2897898639342594e-16,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.5358321375662427,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N581,"[0.  0.  0.5 0.5 0.5 1.  0.  0.5 1.  0.  0.5 0.5 1.  0.5 0.  0.  1.  1.
 0.5 0.  0.  0.5 1.  0.5 0.5 0.  0.5 0.  0.  0.  0.5 0.5 0.5 1.  1.  0.
 0.5 1.  1.  1.  1.  0.  0.  1.  0.  1.  0.5 1.  0.5 0.  0.  1.  0.5 0.
 0.5 0.5 0.  0.  0.  1.  0.  0.  0.5 0.  0.5 0.  0.5 0.5 0.5 0.5 1.  0.5
 1.  0.5 0.  0.  0.  0.  1.  0.5]",2,False,76.94186437850603,1.960137044861465e-17,1.960137044861465e-17,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.5358321375662427,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N582,"[0.  0.5 0.5 0.  0.5 0.  0.5 0.5 0.5 0.5 0.  1.  0.5 0.  0.5 0.  0.  1.
 1.  0.5 0.5 0.  0.  0.  0.5 1.  0.5 1.  0.5 0.5 0.5 0.5 1.  1.  1.  0.5
 1.  0.5 1.  0.5 1.  0.5 1.  1.  0.  1.  1.  0.  0.  0.5 0.  0.  0.  0.5
 0.5 0.5 1.  0.  1.  0.  0.5 1.  0.  0.  0.5 0.5 1.  0.5 0.  0.5 1.  1.
 1.  1.  1.  1.  1.  1.  0.  0. ]",2,False,81.4975128587875,2.009277579935139e-18,2.009277579935139e-18,True,2.0,False,True,False,False,59.99999999988,80.0,0.41946455213518996,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N583,"[0.5 1.  0.5 0.5 0.  0.  1.  0.5 1.  0.  0.  0.5 0.  1.  0.  0.  0.5 1.
 1.  0.  0.5 0.  0.  1.  1.  1.  0.  0.  0.  0.  0.5 1.  1.  0.5 0.  0.5
 0.  0.5 0.5 0.5 0.5 1.  0.  0.5 1.  1.  0.5 0.5 0.  0.  1.  0.5 0.  0.
 0.5 0.  1.  0.5 0.  0.5 1.  0.5 0.5 1.  0.  0.5 0.5 0.5 0.  0.  0.  0.5
 0.5 1.  0.5 1.  0.  0.5 0.  1. ]",2,False,93.69087384849945,4.521528175484237e-21,4.521528180009763e-21,True,2.0,False,True,False,False,59.99999999988,80.0,0.41946455213518996,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N584,"[1.  0.5 1.  0.  0.  0.5 0.  1.  1.  1.  0.5 1.  0.5 0.  0.5 0.5 1.  0.5
 0.5 0.5 1.  0.  1.  0.5 0.5 1.  0.5 0.  0.5 0.5 0.5 0.  0.5 1.  1.  1.
 0.  1.  0.5 0.  0.5 0.5 0.5 1.  1.  1.  0.5 0.5 0.5 1.  0.  0.5 1.  0.
 0.5 1.  0.5 0.  0.5 1.  1.  1.  0.5 0.  1.  1.  0.  1.  0.  0.  1.  0.5
 0.  0.5 1.  0.  1.  0.  1.  1. ]",2,False,112.83022852511226,3.1566554408385773e-25,3.1566554489584882e-25,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.41946455213518996,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N585,"[1.  0.5 1.  0.  0.5 0.  0.5 0.  0.5 0.5 0.5 1.  0.  0.5 0.5 0.  0.  0.
 0.  0.5 0.  1.  0.  1.  1.  0.  0.5 0.5 0.5 1.  1.  0.  0.  1.  1.  0.5
 0.5 0.  0.5 0.5 0.  0.  0.5 1.  0.  0.5 0.5 0.  0.5 0.  1.  0.  0.  0.
 1.  0.  1.  1.  0.  1.  0.  0.  0.5 1.  1.  0.5 0.5 0.  0.5 0.5 0.5 0.5
 1.  1.  0.5 0.5 0.  1.  0.5 0. ]",2,False,79.54024828657062,5.34631495759158e-18,5.34631495759158e-18,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N586,"[0.         0.33333333 0.         0.         0.66666667 0.
 0.         0.33333333 0.66666667 0.33333333 0.         0.
 0.66666667 0.66666667 0.66666667 1.         1.         0.33333333
 1.         0.33333333 0.66666667 0.33333333 1.         0.
 0.66666667 0.33333333 0.33333333 0.33333333 0.66666667 1.
 1.         0.33333333 1.         0.66666667 0.33333333 0.
 0.33333333 1.         0.         0.         1.         0.
 0.66666667 0.33333333 0.66666667 0.         0.         0.33333333
 0.         0.33333333 0.66666667 0.66666667 0.33333333 0.
 0.33333333 0.66666667 0.66666667 0.66666667 0.         0.
 0.66666667 0.33333333 0.         1.         1.         0.33333333
 0.         0.33333333 1.         0.33333333 0.         0.
 0.         0.33333333 0.33333333 1.         0.         0.33333333
 0.66666667 0.66666667]",3,False,108.69382355643096,2.49710098657497e-24,2.4971010084361197e-24,True,2.0,False,True,False,False,70.49999999978849,80.0,0.391833019595357,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N587,"[0.25 0.5  0.5  0.5  0.5  0.5  0.5  0.75 0.5  1.   0.   0.25 0.5  0.5
 1.   0.5  1.   0.75 0.   0.5  0.75 0.75 0.5  0.   1.   0.75 0.5  0.25
 0.5  0.   0.   0.75 0.5  0.25 0.25 1.   1.   0.   0.25 0.25 1.   0.
 0.75 0.   0.25 0.   0.25 0.75 0.5  0.25 0.25 0.5  0.25 0.25 0.   0.75
 0.5  0.   1.   0.25 0.25 0.   1.   1.   0.25 0.75 0.   1.   1.   0.5
 0.   0.75 0.25 0.25 1.   1.   0.75 0.5  1.   0.5 ]",4,False,101.23822922389749,1.038479302471557e-22,1.038479302471557e-22,True,2.0,False,True,False,False,75.99999999964268,80.0,0.4044467901936924,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N588,"[0.  0.5 0.  1.  0.5 1.  0.  0.5 0.  0.  0.5 0.5 0.  1.  0.5 0.5 0.5 0.
 0.5 0.  0.5 1.  0.5 0.5 0.  0.5 0.5 0.  0.5 0.  0.  1.  0.5 1.  1.  1.
 1.  0.  1.  0.5 1.  1.  1.  0.  1.  0.5 0.  0.5 1.  0.5 1.  1.  0.5 1.
 0.5 1.  0.5 0.  1.  0.  0.  0.  0.5 1.  0.5 1.  0.  0.  0.5 1.  0.5 0.5
 0.5 1.  0.5 0.  1.  0.  1.  1. ]",2,False,90.00694495502434,2.852595787459044e-20,2.852595787459044e-20,True,2.0,False,True,False,False,59.99999999988001,80.0,0.41946455213518996,0.535316666534433,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N589,"[0.66666667 0.66666667 0.66666667 0.66666667 0.         0.66666667
 0.         0.         0.66666667 0.         0.66666667 1.
 1.         0.33333333 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.66666667 1.         0.         1.
 0.66666667 0.         1.         0.         0.         0.
 0.         0.66666667 0.         0.66666667 0.66666667 0.33333333
 1.         1.         0.66666667 0.33333333 0.66666667 0.33333333
 0.66666667 0.33333333 0.66666667 0.         1.         0.66666667
 0.         0.66666667 0.33333333 0.66666667 0.33333333 0.66666667
 0.         0.         1.         1.         0.66666667 0.66666667
 0.         0.66666667 0.66666667 0.         1.         0.
 0.33333333 0.33333333 1.         0.33333333 0.66666667 0.66666667
 0.         1.         0.66666667 1.         1.         0.
 1.         0.        ]",3,False,100.16183254935308,1.778829869038677e-22,1.7788298777875507e-22,True,2.0,False,True,False,False,70.49999999978849,80.0,0.391833019595357,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N590,"[1.         1.         0.66666667 0.33333333 0.         0.66666667
 1.         0.         0.         0.33333333 0.33333333 0.33333333
 1.         0.33333333 0.         1.         0.         0.
 1.         1.         0.33333333 0.33333333 0.66666667 0.66666667
 0.         1.         0.66666667 0.33333333 0.66666667 0.66666667
 0.66666667 1.         0.66666667 0.66666667 0.         0.66666667
 0.         0.66666667 0.33333333 0.66666667 0.66666667 0.66666667
 0.66666667 0.         0.33333333 0.33333333 0.         0.33333333
 0.         0.         1.         0.         1.         0.66666667
 0.33333333 1.         0.33333333 0.         0.66666667 0.33333333
 0.33333333 1.         0.         0.33333333 0.33333333 0.
 0.         0.33333333 0.66666667 1.         0.66666667 1.
 1.         0.         1.         0.66666667 1.         0.33333333
 0.33333333 0.33333333]",3,False,102.07230315531693,6.843542871482314e-23,6.843542871482314e-23,True,2.0,False,True,False,False,72.74999999978174,80.0,0.37006451850672606,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
