test_case,case_id,method,run_id,sample_id,cluster_label
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L366,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L367,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L368,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L369,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L370,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L371,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L372,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L373,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L374,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L375,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L376,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L377,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L378,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L379,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L380,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L381,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L382,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L383,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L384,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L385,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L386,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L387,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L388,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L389,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L390,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L391,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L392,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L393,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L394,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L395,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L396,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L397,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L398,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L399,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_complete,L400,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L1,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L2,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L3,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L4,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L5,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L6,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L7,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L8,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L9,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L10,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L11,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L12,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L13,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L14,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L15,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L16,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L17,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L18,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L19,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L20,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L21,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L22,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L23,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L24,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L25,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L26,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L27,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L28,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L29,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L30,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L31,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L32,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L33,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L34,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L35,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L36,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L37,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L38,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L39,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L40,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L41,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L42,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L43,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L44,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L45,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L46,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L47,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L48,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L49,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L50,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L51,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L52,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L53,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L54,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L55,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L56,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L57,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L58,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L59,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L60,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L61,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L62,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L63,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L64,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L65,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L66,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L67,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L68,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L69,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L70,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L71,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L72,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L73,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L74,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L75,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L76,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L77,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L78,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L79,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L80,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L81,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L82,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L83,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L84,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L85,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L86,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L87,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L88,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L89,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L90,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L91,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L92,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L93,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L94,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L95,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L96,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L97,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L98,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L99,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L100,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L101,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L102,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L103,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L104,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L105,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L106,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L107,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L108,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L109,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L110,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L111,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L112,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L113,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L114,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L115,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L116,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L117,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L118,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L119,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L120,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L121,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L122,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L123,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L124,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L125,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L126,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L127,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L128,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L129,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L130,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L131,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L132,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L133,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L134,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L135,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L136,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L137,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L138,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L139,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L140,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L141,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L142,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L143,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L144,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L145,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L146,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L147,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L148,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L149,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L150,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L151,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L152,4
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L153,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L154,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L155,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L156,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L157,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L158,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L159,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L160,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L161,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L162,5
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L163,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L164,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L165,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L166,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L167,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_weighted,L168,5
